time_s,position_m
0.0,0.001728247387199963
0.002,0.004766999377290587
0.004,0.008699071387787076
0.006,0.01511492388426927
0.008,0.0227323360931222
0.01,0.03158631483001989
0.012,0.041554583872742225
0.014,0.05328415928266598
0.016,0.06653904518579928
0.018000000000000002,0.08058102140230164
0.020000000000000004,0.09649646899886484
0.022000000000000006,0.11315845452087551
0.024000000000000007,0.1318023419203217
0.02600000000000001,0.15103632330460562
0.02800000000000001,0.17211629021764716
0.030000000000000013,0.1943895380118824
0.032000000000000015,0.21758913333658164
0.034000000000000016,0.2419128923498196
0.03600000000000002,0.2668093725690041
0.03800000000000002,0.294006299187742
0.04000000000000002,0.3215657029181284
0.04200000000000002,0.3503206271278169
0.044000000000000025,0.3806891990396971
0.04600000000000003,0.41190971506919377
0.04800000000000003,0.4444098947813173
0.05000000000000003,0.4770475151341699
0.05200000000000003,0.5116407492684403
0.054000000000000034,0.5457583649094473
0.056000000000000036,0.5827351752451215
0.05800000000000004,0.6200324148860616
0.06000000000000004,0.6580703559650759
0.06200000000000004,0.6975888230404407
0.06400000000000004,0.737352897960104
0.06600000000000004,0.7786350662347075
0.06800000000000005,0.8205335377933689
0.07000000000000005,0.8628266761952942
0.07200000000000005,0.906678302087047
0.07400000000000005,0.9512156645675817
0.07600000000000005,0.9965530600896347
0.07800000000000006,1.0426013131179472
0.08000000000000006,1.0896299662915159
0.08200000000000006,1.13776028787967
0.08400000000000006,1.1860599053656855
0.08600000000000006,1.2355576251521743
0.08800000000000006,1.286063300951354
0.09000000000000007,1.33697986362121
0.09200000000000007,1.3884875335776745
0.09400000000000007,1.4406050418668155
0.09600000000000007,1.4935506272940495
0.09800000000000007,1.5479156575696313
0.10000000000000007,1.6024218738399447
0.10200000000000008,1.6578973144581313
0.10400000000000008,1.7138027778143985
0.10600000000000008,1.770040907909829
0.10800000000000008,1.82733346315323
0.11000000000000008,1.8852510523281767
0.11200000000000009,1.9437821727025264
0.11400000000000009,2.0030080648349182
0.11600000000000009,2.0629645647215367
0.11800000000000009,2.1230870317272466
0.12000000000000009,2.183999899710909
0.1220000000000001,2.2453781882408705
0.1240000000000001,2.3073632743461006
0.12600000000000008,2.3700302158609703
0.12800000000000009,2.43326115077608
0.1300000000000001,2.497198959583697
0.1320000000000001,2.561713547841517
0.1340000000000001,2.6261056979914197
0.1360000000000001,2.6914174853191644
0.1380000000000001,2.757581106170044
0.1400000000000001,2.824462850521184
0.1420000000000001,2.890452952435145
0.1440000000000001,2.957803024728286
0.1460000000000001,3.0258135993218414
0.1480000000000001,3.094092361452684
0.1500000000000001,3.16277097528973
0.1520000000000001,3.232223533087555
0.1540000000000001,3.301551115586349
0.1560000000000001,3.3714396737284082
0.1580000000000001,3.4424801171103927
0.16000000000000011,3.5132042313050484
0.16200000000000012,3.58481740881124
0.16400000000000012,3.6565172922233407
0.16600000000000012,3.7287668559251386
0.16800000000000012,3.8011280719755556
0.17000000000000012,3.874022427712498
0.17200000000000013,3.9473690970685493
0.17400000000000013,4.021434064049139
0.17600000000000013,4.094978063525879
0.17800000000000013,4.169980063666743
0.18000000000000013,4.244764646357625
0.18200000000000013,4.320220467471719
0.18400000000000014,4.395090650790733
0.18600000000000014,4.471347325291808
0.18800000000000014,4.547687474076807
0.19000000000000014,4.623865665657548
0.19200000000000014,4.7013402754779685
0.19400000000000014,4.777949510017249
0.19600000000000015,4.855476224235436
0.19800000000000015,4.933930004879622
0.20000000000000015,5.011864977600672
0.20200000000000015,5.090192639112811
0.20400000000000015,5.168755250844885
0.20600000000000016,5.24742651665562
0.20800000000000016,5.326409667007335
0.21000000000000016,5.406669919154072
0.21200000000000016,5.486739487884926
0.21400000000000016,5.566329545922782
0.21600000000000016,5.646690935465864
0.21800000000000017,5.727395023400004
0.22000000000000017,5.808227054590068
0.22200000000000017,5.889630739167169
0.22400000000000017,5.971039800216402
0.22600000000000017,6.0525569328334035
0.22800000000000017,6.133991223688231
0.23000000000000018,6.216402836749149
0.23200000000000018,6.298590690747048
0.23400000000000018,6.3811229173902575
0.23600000000000018,6.463434659472551
0.23800000000000018,6.5466098204178245
0.24000000000000019,6.630387367812082
0.2420000000000002,6.713645076542567
0.2440000000000002,6.797063087545064
0.2460000000000002,6.881177575397549
0.2480000000000002,6.964889632725384
0.25000000000000017,7.048541176873564
0.25200000000000017,7.133340122701564
0.25400000000000017,7.217812070833415
0.25600000000000017,7.302969480254194
0.2580000000000002,7.387980234284546
0.2600000000000002,7.47263631629522
0.2620000000000002,7.558092320911956
0.2640000000000002,7.644014501805077
0.2660000000000002,7.729353161427945
0.2680000000000002,7.815239462686211
0.2700000000000002,7.901138459494406
0.2720000000000002,7.98745969232819
0.2740000000000002,8.07401293616165
0.2760000000000002,8.160628531543537
0.2780000000000002,8.246701331300113
0.2800000000000002,8.33349948404815
0.2820000000000002,8.420511032546662
0.2840000000000002,8.507329041723924
0.2860000000000002,8.594342295416029
0.2880000000000002,8.682242766648828
0.2900000000000002,8.769150796988708
0.2920000000000002,8.857173279076923
0.2940000000000002,8.945219906852621
0.2960000000000002,9.032988085167812
0.2980000000000002,9.120658106522537
0.3000000000000002,9.209059192994209
0.3020000000000002,9.297345365656865
0.3040000000000002,9.38605644923396
0.3060000000000002,9.474483150646424
0.3080000000000002,9.563011756627022
0.3100000000000002,9.651618952772965
0.3120000000000002,9.740174618009348
0.3140000000000002,9.829661558202572
0.3160000000000002,9.918688371465787
0.3180000000000002,10.007645461530615
0.32000000000000023,10.09679407797351
0.32200000000000023,10.186428929856781
0.32400000000000023,10.275694854920806
0.32600000000000023,10.365427457870323
0.32800000000000024,10.455278863371635
0.33000000000000024,10.544691017322283
0.33200000000000024,10.634692897167628
0.33400000000000024,10.724490411821092
0.33600000000000024,10.81442781745097
0.33800000000000024,10.904770924787082
0.34000000000000025,10.994872366462909
0.34200000000000025,11.085591710451936
0.34400000000000025,11.17569630933008
0.34600000000000025,11.266134786491548
0.34800000000000025,11.35665115873718
0.35000000000000026,11.447491255035683
0.35200000000000026,11.538179196332882
0.35400000000000026,11.628879633050174
0.35600000000000026,11.719373277941747
0.35800000000000026,11.810599705865055
0.36000000000000026,11.901375524687328
0.36200000000000027,11.992919293725153
0.36400000000000027,12.084090915540859
0.36600000000000027,12.175500358950591
0.36800000000000027,12.2665480781555
0.3700000000000003,12.357735398332894
0.3720000000000003,12.448851581540517
0.3740000000000003,12.5406364406908
0.3760000000000003,12.631700156799297
0.3780000000000003,12.723789850178022
0.3800000000000003,12.815733838825103
0.3820000000000003,12.907583564309888
0.3840000000000003,12.998820674463904
0.3860000000000003,13.090976971515321
0.3880000000000003,13.182637968671482
0.3900000000000003,13.274698866109514
0.3920000000000003,13.36657615016652
0.3940000000000003,13.4588776055981
0.3960000000000003,13.550759266521863
0.3980000000000003,13.643181410090357
0.4000000000000003,13.735159021152532
0.4020000000000003,13.827131314023285
0.4040000000000003,13.91944996522954
0.4060000000000003,14.012012408112636
0.4080000000000003,14.10423898106249
0.4100000000000003,14.196782509057286
0.4120000000000003,14.289346753692191
0.4140000000000003,14.38136295000834
0.4160000000000003,14.474458120116154
0.4180000000000003,14.566482345527923
0.4200000000000003,14.65956351779553
0.4220000000000003,14.752706821724498
0.4240000000000003,14.845097868533585
0.4260000000000003,14.937390449700509
0.4280000000000003,15.030064174671013
0.4300000000000003,15.123409298937082
0.43200000000000033,15.216238414203174
0.43400000000000033,15.30866246517849
0.43600000000000033,15.402042165574818
0.43800000000000033,15.494741593384814
0.44000000000000034,15.587927097075688
0.44200000000000034,15.681017384702614
0.44400000000000034,15.773577723006241
0.44600000000000034,15.866775040225905
0.44800000000000034,15.960265448793223
0.45000000000000034,16.053347634129654
0.45200000000000035,16.14601554901172
0.45400000000000035,16.239370387806538
0.45600000000000035,16.332720862197384
0.45800000000000035,16.426097418442264
0.46000000000000035,16.518981235520084
0.46200000000000035,16.612243653784862
0.46400000000000036,16.704913466406687
0.46600000000000036,16.7975456552858
0.46800000000000036,16.89009933625258
0.47000000000000036,16.982317829612963
0.47200000000000036,17.074452301577008
0.47400000000000037,17.166365453843447
0.47600000000000037,17.258646656983906
0.47800000000000037,17.35035822963993
0.48000000000000037,17.44200529170962
0.4820000000000004,17.5335421965634
0.4840000000000004,17.62507338220854
0.4860000000000004,17.71683009554464
0.4880000000000004,17.807503818149232
0.4900000000000004,17.89873656608298
0.4920000000000004,17.989408958057826
0.4940000000000004,18.080220188303276
0.4960000000000004,18.170332709898027
0.4980000000000004,18.261436012691533
0.5000000000000003,18.351547543386403
0.5020000000000003,18.44147183245489
0.5040000000000003,18.531847743790657
0.5060000000000003,18.621678002979703
0.5080000000000003,18.711566068770072
0.5100000000000003,18.80112404664337
0.5120000000000003,18.89051558443885
0.5140000000000003,18.979752381056105
0.5160000000000003,19.069462988745954
0.5180000000000003,19.158321114860183
0.5200000000000004,19.247452034612966
0.5220000000000004,19.335965290254087
0.5240000000000004,19.424824101533268
0.5260000000000004,19.51334917874624
0.5280000000000004,19.602246607225535
0.5300000000000004,19.690335141368436
0.5320000000000004,19.778693008965206
0.5340000000000004,19.866969772098525
0.5360000000000004,19.95513993085651
0.5380000000000004,20.042467547673574
0.5400000000000004,20.130064022596834
0.5420000000000004,20.217411687120357
0.5440000000000004,20.30506028818481
0.5460000000000004,20.392143537697933
0.5480000000000004,20.479390633642915
0.5500000000000004,20.567219208145914
0.5520000000000004,20.653606867571643
0.5540000000000004,20.740938423423028
0.5560000000000004,20.82731588161635
0.5580000000000004,20.913958516758044
0.5600000000000004,21.00033466103841
0.5620000000000004,21.086557587035312
0.5640000000000004,21.173320071940722
0.5660000000000004,21.258924285558685
0.5680000000000004,21.345262324411284
0.5700000000000004,21.431097028886846
0.5720000000000004,21.516358601948127
0.5740000000000004,21.60259039260099
0.5760000000000004,21.68744494543518
0.5780000000000004,21.772946570489918
0.5800000000000004,21.85791270920751
0.5820000000000004,21.943227940069033
0.5840000000000004,22.028592176556522
0.5860000000000004,22.11344011110913
0.5880000000000004,22.198088269925076
0.5900000000000004,22.28272586646003
0.5920000000000004,22.366981709195304
0.5940000000000004,22.451835888539165
0.5960000000000004,22.535844972091148
0.5980000000000004,22.620004480911913
0.6000000000000004,22.703923782085035
0.6020000000000004,22.787949206826752
0.6040000000000004,22.871749597819715
0.6060000000000004,22.95568805695454
0.6080000000000004,23.03903675969386
0.6100000000000004,23.12272475777217
0.6120000000000004,23.20620849751897
0.6140000000000004,23.289457556789394
0.6160000000000004,23.372125847133287
0.6180000000000004,23.45498070055029
0.6200000000000004,23.538234546666107
0.6220000000000004,23.62091504468714
0.6240000000000004,23.703793865988942
0.6260000000000004,23.786489720428015
0.6280000000000004,23.868995881822805
0.6300000000000004,23.95118971299556
0.6320000000000005,24.033224487572884
0.6340000000000005,24.11553782221091
0.6360000000000005,24.197314498915496
0.6380000000000005,24.27990685577168
0.6400000000000005,24.36085846940394
0.6420000000000005,24.44265179292567
0.6440000000000005,24.524150856251953
0.6460000000000005,24.60580514125961
0.6480000000000005,24.68751356819849
0.6500000000000005,24.768431978919622
0.6520000000000005,24.84959558276193
0.6540000000000005,24.930956585644672
0.6560000000000005,25.01156489644681
0.6580000000000005,25.09217214610544
0.6600000000000005,25.173043378745255
0.6620000000000005,25.253623561785105
0.6640000000000005,25.334379953478372
0.6660000000000005,25.41447609144727
0.6680000000000005,25.495105335001593
0.6700000000000005,25.57488071409004
0.6720000000000005,25.655325686684556
0.6740000000000005,25.734567107704404
0.6760000000000005,25.81498125217483
0.6780000000000005,25.894413948790447
0.6800000000000005,25.974707668348376
0.6820000000000005,26.053624041005566
0.6840000000000005,26.133176876155478
0.6860000000000005,26.212865372509068
0.6880000000000005,26.29159155845199
0.6900000000000005,26.370911451778944
0.6920000000000005,26.4496028302067
0.6940000000000005,26.528952799612348
0.6960000000000005,26.607279101055045
0.6980000000000005,26.68614565137155
0.7000000000000005,26.764892477504624
0.7020000000000005,26.84304118252434
0.7040000000000005,26.921838620366813
0.7060000000000005,27.000303921994117
0.7080000000000005,27.07847828782878
0.7100000000000005,27.156691579630582
0.7120000000000005,27.234686375453332
0.7140000000000005,27.312072635230052
0.7160000000000005,27.39016433611493
0.7180000000000005,27.46738894697444
0.7200000000000005,27.54536620561318
0.7220000000000005,27.622471296070117
0.7240000000000005,27.700351901261026
0.7260000000000005,27.777572603065963
0.7280000000000005,27.85464935965532
0.7300000000000005,27.93164454009803
0.7320000000000005,28.00871226658946
0.7340000000000005,28.08486369387453
0.7360000000000005,28.16262864677601
0.7380000000000005,28.23920245419925
0.7400000000000005,28.315965610403303
0.7420000000000005,28.392075060697522
0.7440000000000005,28.468237240460496
0.7460000000000006,28.544810111847518
0.7480000000000006,28.620864407565463
0.7500000000000006,28.69779324322619
0.7520000000000006,28.773127589361735
0.7540000000000006,28.849348014641777
0.7560000000000006,28.925367846254282
0.7580000000000006,29.001193012620288
0.7600000000000006,29.07693419598392
0.7620000000000006,29.15236967608404
0.7640000000000006,29.227566102882378
0.7660000000000006,29.303171410427115
0.7680000000000006,29.37858553880979
0.7700000000000006,29.45356074569856
0.7720000000000006,29.528605487443055
0.7740000000000006,29.60344529082829
0.7760000000000006,29.678404078415657
0.7780000000000006,29.753553901847457
0.7800000000000006,29.827640341247104
0.7820000000000006,29.903097698774104
0.7840000000000006,29.97730864725274
0.7860000000000006,30.05195332786596
0.7880000000000006,30.1262672186588
0.7900000000000006,30.200246226699818
0.7920000000000006,30.27416948319732
0.7940000000000006,30.3485061523602
0.7960000000000006,30.422646144307794
0.7980000000000006,30.495925015461548
